time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,1.00947889642,-0.383634872928,23.8676278518,6.20078337467,6.26353910783,0.0,0.4211562482,-0.689221441202,5.93641841988,-0.0406425938899,-0.00982486659026,0.0,448.1868964828547,450.456986325714,447.83775048587506,450.71721646612343
3.780000000000003,1.03515959638,-0.426736106183,24.2272036501,6.19943035623,6.26426605116,0.0,0.434826838848,-0.747620898308,6.04880956381,-8.03760308998e-05,0.0374070531217,0.0,472.92021885922554,476.54503682530066,471.631693742781,474.75452818029805
3.840000000000003,1.06154516252,-0.472954710616,24.5886594732,6.19931287356,6.26596973391,0.0,0.444523625966,-0.79302938089,5.99996105467,-0.0060063123568,-0.0037263242051,0.0,426.4950208722564,422.9666655957784,424.96440556557366,424.4560704021679
3.900000000000003,1.0885095524,-0.521986144752,24.9481861018,6.19888771446,6.26540209146,0.0,0.454319948416,-0.841395617074,5.98431482214,-0.00933789190552,-0.0245392815245,0.0,436.60595712159414,434.8657392457921,434.57084115978887,434.29153856019
3.960000000000003,1.11612073729,-0.574143855552,25.3093158135,6.19805156563,6.26447344477,0.0,0.466158333185,-0.897233695678,6.05294248391,-0.0252381157623,-0.00170110608105,0.0,460.4718219317429,462.27536695108853,462.16092556346035,460.9058438228445
4.020000000000002,1.14447671504,-0.629766856201,25.6756560617,6.196351047,6.26427668114,0.0,0.479043540354,-0.956985941308,6.15779072941,-0.0354110446531,-0.00663942260585,0.0,473.6491237170294,473.2691744201137,473.29991125353365,472.51598753845474
4.080000000000001,1.17352394039,-0.688615127996,26.0437273757,6.19367862104,6.26380993846,0.0,0.489235117609,-1.00482959894,6.11145626026,-0.0776740871513,-0.0101617309241,0.0,427.0942397057035,426.79375852799416,429.1266074826197,425.5213051532833
4.14,1.20331595026,-0.750966289744,26.4154118708,6.18909341441,6.26293671167,0.0,0.503893294705,-1.0739767108,6.27703028726,-0.0740245609108,-0.025229531811,0.0,492.99196849484326,491.87726940411176,490.973008288126,491.23974386105806
4.199999999999998,1.23390614579,-0.817086289409,26.791958378,6.18609415015,6.26176965039,0.0,0.515893967149,-1.13033125488,6.27445853312,-0.0233377250395,-0.00986269641302,0.0,441.87028575343436,443.13558044734333,441.48380850522204,445.6448594048238
4.259999999999997,1.2652766416,-0.886826391617,27.170314278,6.18446857226,6.26126955093,0.0,0.529832185165,-1.19445550702,6.33699969259,-0.0359218797393,-0.00544234126469,0.0,463.92303371209687,464.2701809499926,463.2122897281458,462.22124069978247
4.319999999999996,1.29738645815,-0.959974769283,27.5476363339,6.18243825044,6.26089079772,0.0,0.540530235746,-1.24403625551,6.24088277926,-0.0299685252437,-0.00811245119594,0.0,412.55109186906816,412.3153014416464,413.6868917895261,414.2103514937395
4.379999999999995,1.33017142704,-1.03625323718,27.9204096758,6.18052410054,6.26020380934,0.0,0.552352362137,-1.29876461076,6.1851441845,-0.0360810122307,-0.0191373209468,0.0,426.13314396533,425.18954526173854,426.0308497207066,425.50734088134516
4.439999999999993,1.3636556304,-1.1157491448,28.2888642703,6.17808010555,6.25923812948,0.0,0.563875244204,-1.35132595029,6.0970912748,-0.0521998749172,-0.0106149215366,0.0,414.3336407355969,415.08247693834414,414.626732917121,413.2067574713037
4.499999999999992,1.39791428457,-1.1987484988,28.6549338534,6.17483699411,6.25811747447,0.0,0.578145830916,-1.41560253708,6.10509878177,-0.0580383801648,-0.0442007448728,0.0,446.6623368021994,443.9141471267295,444.9391048163151,444.4588018503405
4.559999999999991,1.43313792688,-1.28601494918,29.0246661868,6.17148887339,6.25499378783,0.0,0.59625129218,-1.49357087193,6.21857767481,-0.0516690403436,-0.0764310809093,0.0,478.8388710280104,476.37834160506765,477.2995731539796,477.78363679762884
4.6199999999999894,1.46956158425,-1.37818705961,29.4025820006,6.16869334692,6.24981790171,0.0,0.618362883266,-1.57906214853,6.37759791466,-0.0379985039702,-0.128498198388,0.0,494.1742315378341,490.31373863494593,491.8337941131484,492.8443261427431
4.679999999999988,1.50724576369,-1.47489948866,29.784380282,6.16612552104,6.24221897915,0.0,0.63842346102,-1.64490991154,6.34904842967,-0.0547214901532,-0.123188353873,0.0,436.6921715322811,437.12004293283513,438.36486454096223,436.97156469005665
4.739999999999987,1.54619827716,-1.57543463092,30.1629582244,6.16335785953,6.2345419893,0.0,0.660584825634,-1.7065456199,6.27052513148,-0.0329095762009,-0.13974566191,0.0,421.0317340537134,419.58016742892175,420.2276712345584,422.11313114874946
4.799999999999986,1.58669063154,-1.67992272995,30.5385723768,6.16141474434,6.22665704472,0.0,0.689851700865,-1.77657827912,6.24992153917,-0.0313568981894,-0.118524229568,0.0,437.353264746843,439.1011819862702,440.00065614901973,440.12880859266807
4.859999999999984,1.62912118895,-1.78875378717,30.9137927514,6.16004966314,6.21945845989,0.0,0.7251308738,-1.85126906839,6.25724111044,-0.00951688249341,-0.123048409513,0.0,448.0941778504626,447.7132904768722,447.4478489567161,449.2226348364095
4.919999999999983,1.67378503166,-1.90206552503,31.2892324261,6.15964531207,6.21264547798,0.0,0.764279214319,-1.92584654463,6.25728345843,-0.00169363893696,-0.0992763119389,0.0,445.6520117086866,447.5795545645617,445.43476652198484,446.0743323147113
4.979999999999982,1.72076692211,-2.01960877766,31.6626165387,6.15940889339,6.20629408214,0.0,0.802280228639,-1.99234219321,6.18911917878,-0.00886215252915,-0.124164724095,0.0,425.73664071143855,423.59040665097586,424.0889503123671,423.4726828785871
5.0399999999999805,1.77123742706,-2.14289274769,32.0458771793,6.15886712309,6.19842432027,0.0,0.880996530403,-2.11693094593,6.58376770923,-0.00936633899125,-0.151254840674,0.0,558.8943805701945,557.113228792965,557.1970458474694,557.1642187005157
